ID,COU,RES,SITE,SITE_ID,PLOT,Site,Date,Microsite,ID_Microsite,diameter_1(cm),diameter_2(cm),canopy area (cm2),Number of replicate,Quadrat,Species within quadrat,Cover (%),Number of individuals
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,17,,Hypertelis_bowkeriana,2,3
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,17,,Eragrostis_obtusa,3,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,17,,Enneapogon_scaber,10,4
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Trichodiadema_sp1,30,24,2261.952,18,,Lycium_cinereum,25,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,18,,Lycium_cinereum,50,2
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Trichodiadema_sp1,49,39,6003.5976,19,,Senecio_radicans,40,3
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Trichodiadema_sp1,49,39,6003.5976,19,,Pentzia_incana,40,4
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Trichodiadema_sp1,49,39,6003.5976,19,,Drosanthemum_praecultum,10,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Trichodiadema_sp1,49,39,6003.5976,19,,Aristida_congesta,3,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,19,,Drosanthemum_lique,15,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,19,,Aristida_congesta,30,17
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,19,,Pentzia_incana,20,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,19,,Senecio_radicans,1,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,19,,Trichodiadema_sp1,3,4
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Trichodiadema_sp1,37,30,3487.176,20,,Aristida_congesta,15,2
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Trichodiadema_sp1,37,30,3487.176,20,,Drosanthemum_lique,5,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Trichodiadema_sp1,37,30,3487.176,20,,Crassula_muscosa,1,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,20,,Enneapogon_scaber,10,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,20,,Aristida_congesta,20,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Trichodiadema_sp1,60,48,9047.808,21,,Rosenia_humilis,10,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Trichodiadema_sp1,60,48,9047.808,21,,Lycium_cinereum,15,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Trichodiadema_sp1,60,48,9047.808,21,,Barleria_rigida,5,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Trichodiadema_sp1,60,48,9047.808,21,,Indigofera_sessifolia,20,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Trichodiadema_sp1,60,48,9047.808,21,,Pentzia_incana,2,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Trichodiadema_sp1,60,48,9047.808,21,,Senecio_radicans,3,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,21,,Aristida_congesta,15,2
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,21,,Thesium_hystrix,25,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,21,,Limeum_aethiopicum_subsp._aethiopicum_var._fluviale,2,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Trichodiadema_sp1,27,19,1611.6408,22,,Crassula_muscosa,2,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,22,,Aristida_congesta,20,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Trichodiadema_sp1,24,18,1357.1712,23,,Senecio_radicans,15,2
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Trichodiadema_sp1,24,18,1357.1712,23,,Aristida_congesta,10,4
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Trichodiadema_sp1,24,18,1357.1712,23,,Crassula_muscosa,1,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,23,,Aristida_congesta,20,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,23,,Lycium_cinereum,1,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Trichodiadema_sp1,29,27,2459.8728,24,,Crassula_muscosa,1,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,24,,Enneapogon_scaber,7,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,24,,Aristida_congesta,40,2
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Trichodiadema_sp1,32,28,2814.8736,25,,Lycium_cinereum,20,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Trichodiadema_sp1,32,28,2814.8736,25,,Aristida_congesta,2,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,25,,Blepharis_capensis,40,2
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Aristida_congesta,29,22,2004.3408,26,,,,
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,26,,Eragrostis_lehmanniana,20,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,26,,Aristida_congesta,2,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Aristida_congesta,23,21,1517.3928,27,,Trichodiadema_sp1,10,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Aristida_congesta,23,21,1517.3928,27,,Pentzia_incana,35,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,27,,Eragrostis_lehmanniana,25,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Aristida_congesta,21,20,1319.472,28,,Lycium_cinereum,1,2
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,28,,Enneapogon_scaber,3,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Aristida_congesta,22,21,1451.4192,29,,,,
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,29,,Eragrostis_lehmanniana,20,2
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Aristida_congesta,19,13,775.9752,30,,,,
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,30,,Trichodiadema_sp1,50,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Aristida_congesta,25,17,1335.18,31,,,,
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,31,,Lycium_cinereum,3,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Aristida_congesta,24,19,1432.5696,32,,,,
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,32,,Enneapogon_scaber,25,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,32,,Trichodiadema_sp1,3,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Aristida_congesta,26,21,1715.3136,33,,,,
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,33,,Trichodiadema_sp1,40,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Aristida_congesta,18,18,1017.8784,34,,,,
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,34,,,,
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Aristida_congesta,30,28,2638.944,35,,,,
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,35,,Trichodiadema_sp1,50,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,35,,Senecio_radicans,5,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Aristida_congesta,20,18,1130.976,36,,,,
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,36,,Enneapogon_scaber,30,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Aristida_congesta,22,18,1244.0736,37,,,,
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,37,,Enneapogon_scaber,40,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,37,,Aristida_congesta,2,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Aristida_congesta,23,20,1445.136,38,,Enneapogon_scaber,20,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,38,,Enneapogon_scaber,15,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,38,,Aristida_congesta,5,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Aristida_congesta,23,19,1372.8792,39,,,,
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,39,,Ruschia_spinosa,60,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,39,,Enneapogon_scaber,3,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,39,,Aristida_congesta,10,2
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Aristida_congesta,23,22,1589.6496,40,,Eragrostis_lehmanniana,15,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,40,,Eragrostis_lehmanniana,25,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,40,,Crassula_muscosa,1,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Aristida_congesta,18,17,961.3296,41,,,,
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,41,,Enneapogon_scaber,25,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Aristida_congesta,16,15,753.984,42,,,,
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,42,,,,
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Aristida_congesta,23,20,1445.136,43,,,,
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,43,,Trichodiadema_cf setuliferum,20,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Aristida_congesta,26,26,2123.7216,44,,,,
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,44,,Lycium_cinereum,5,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Aristida_congesta,19,18,1074.4272,45,,,,
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,45,,Enneapogon_scaber,50,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Aristida_congesta,28,25,2199.12,46,,Lycium_cinereum,10,7
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Aristida_congesta,28,25,2199.12,46,,Trichodiadema_sp1,3,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,46,,Lycium_cinereum,2,3
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Aristida_congesta,18,14,791.6832,47,,Limeum_aethiopicum_subsp._aethiopicum_var._fluviale,7,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,47,,Trichodiadema_sp1,1,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Aristida_congesta,15,8,376.992,48,,Enneapogon_scaber,20,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,48,,Trichodiadema_sp1,40,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Aristida_congesta,21,13,857.6568,49,,,,
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,49,,Blepharis_capensis,2,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Aristida_congesta,16,12,603.1872,50,,Eragrostis_obtusa,10,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Aristida_congesta,16,12,603.1872,50,,Lotononis_sp2,1,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,50,,Enneapogon_scaber,30,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Pentzia_incana,26,20,1633.632,51,,Trichodiadema_sp1,25,2
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,51,,Trichodiadema_sp1,20,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Pentzia_incana,24,23,1734.1632,52,,Trichodiadema_sp1,25,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,52,,Trichodiadema_sp1,15,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,52,,Aristida_congesta,20,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Pentzia_incana,66,45,9330.552,53,,Trichodiadema_sp1,30,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Pentzia_incana,66,45,9330.552,53,,Senecio_radicans,5,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Pentzia_incana,66,45,9330.552,53,,Crassula_muscosa,2,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,53,,Trichodiadema_sp1,15,2
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,53,,Aristida_congesta,15,3
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Pentzia_incana,28,20,1759.296,54,,Trichodiadema_sp1,30,2
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Pentzia_incana,28,20,1759.296,54,,Blepharis_capensis,7,2
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,54,,Aristida_congesta,5,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Pentzia_incana,33,24,2488.1472,55,,Aristida_congesta,5,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,55,,Aristida_congesta,30,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Pentzia_incana,28,20,1759.296,56,,Aristida_congesta,7,2
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Pentzia_incana,28,20,1759.296,56,,Crassula_muscosa,2,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,56,,Crassula_muscosa,3,2
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,56,,Trichodiadema_sp1,5,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Pentzia_incana,22,18,1244.0736,57,,Aristida_congesta,20,3
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Pentzia_incana,22,18,1244.0736,57,,Trichodiadema_sp1,5,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,57,,Aristida_congesta,40,2
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,57,,Crassula_muscosa,1,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Pentzia_incana,25,21,1649.34,58,,Trichodiadema_sp1,40,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Pentzia_incana,25,21,1649.34,58,,Crassula_muscosa,7,2
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Pentzia_incana,25,21,1649.34,58,,Aristida_congesta,5,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,58,,Aristida_congesta,15,2
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,58,,Enneapogon_scaber,10,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Pentzia_incana,29,28,2550.9792,59,,Aristida_congesta,7,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,59,,Enneapogon_scaber,7,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,59,,Eragrostis_lehmanniana,5,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Pentzia_incana,36,31,3506.0256,60,,Trichodiadema_sp1,25,5
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Pentzia_incana,36,31,3506.0256,60,,Senecio_radicans,10,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,60,,Aristida_congesta,35,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Pentzia_incana,30,22,2073.456,61,,Crassula_muscosa,2,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Pentzia_incana,30,22,2073.456,61,,Aristida_congesta,10,2
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Pentzia_incana,30,22,2073.456,61,,Trichodiadema_sp1,4,2
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,61,,Enneapogon_scaber,25,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Pentzia_incana,31,23,2239.9608,62,,Senecio_radicans,40,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Pentzia_incana,31,23,2239.9608,62,,Aristida_congesta,1,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,62,,Aristida_congesta,25,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Pentzia_incana,26,17,1388.5872,63,,Aristida_congesta,15,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Pentzia_incana,26,17,1388.5872,63,,Senecio_radicans,30,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Pentzia_incana,26,17,1388.5872,63,,Trichodiadema_sp1,20,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,63,,Enneapogon_scaber,20,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Pentzia_incana,26,20,1633.632,64,,Trichodiadema_sp1,40,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Pentzia_incana,26,20,1633.632,64,,Senecio_radicans,15,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,64,,Ruschia_spinosa,10,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,64,,Aristida_congesta,5,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Pentzia_incana,27,24,2035.7568,65,,Trichodiadema_sp1,1,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,65,,Trichodiadema_sp1,20,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Pentzia_incana,36,28,3166.7328,66,,Senecio_radicans,15,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Pentzia_incana,36,28,3166.7328,66,,Enneapogon_scaber,5,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Pentzia_incana,36,28,3166.7328,66,,Drosanthemum_praecultum,5,2
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,2,Pentzia_incana,36,28,3166.7328,66,,Trichodiadema_sp1,1,1
252,South Africa,"Le Roux, Peter",Wheatlands,78,4,Plot 3 Wheatlands low intensity grazing,2017/06/26,1,Bare,,,,66,,Enneapogon_scaber,40,1
