ID,COU,RES,SITE,SITE_ID,PLOT,Date,Microsite,ID_Microsite,diameter_1(cm),diameter_2(cm),canopy area (cm2),Number of replicate,Quadrat,Species within quadrat,Number of individuals,Cover (%)
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,18,,Stipa lessingiana,30,6
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Salsola arbusculiformis,,,,19,,Stipa lessingiana,3,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Salsola arbusculiformis,,,,19,,Artemisia sieberi,3,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,19,,Stipa lessingiana,3,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Salsola arbusculiformis,,,,20,,Cousinia arctotidifolia,3,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,20,,Stipa lessingiana,10,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,20,,Astragalus sp,10,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Salsola arbusculiformis,,,,21,,Stipa lessingiana,1,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,21,,Stipa lessingiana,12,2
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Salsola arbusculiformis,,,,22,,Artemisia sieberi,5,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,22,,Stipa lessingiana,7,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Salsola arbusculiformis,,,,23,,Artemisia sieberi,20,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,23,,Nonea caspica,5,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,23,,Artemisia sieberi,20,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Salsola arbusculiformis,,,,24,,Artemisia sieberi,10,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,24,,0,,
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Salsola arbusculiformis,,,,25,,0,,
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,25,,5,1,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,70,80,17592.96,1,1,Stipa lessingiana ,15,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,70,80,17592.96,1,1,Festuca valesiaca,60,5
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,70,80,17592.96,1,1,Achillea biebersteinii,1,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,1,1,Stipa lessingiana ,1,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,60,70,13194.72,2,1,Stipa lessingiana ,20,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,60,70,13194.72,2,1,Festuca valesiaca,60,5
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,60,70,13194.72,2,1,Stachys turcomanica,10,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,2,1,Stipa lessingiana ,1,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,2,1,Festuca valesiaca,2,4
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,2,1,Stachys turcomanica,0.5,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,120,80,30159.36,3,1,Astragalus sp,9,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,120,80,30159.36,3,1,Stipa lessingiana ,20,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,120,80,30159.36,3,1,Stachys turcomanica,20,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,120,80,30159.36,3,1,Asperula arvensis,5,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,120,80,30159.36,3,1,Festuca valesiaca,40,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,3,1,Stipa lessingiana ,1,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,3,1,Stachys turcomanica,5,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,3,1,Festuca valesiaca,4,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,70,80,17592.96,4,1,Festuca valesiaca,50,5
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,70,80,17592.96,4,1,Stipa lessingiana ,25,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,70,80,17592.96,4,1,Stachys turcomanica,15,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,70,80,17592.96,4,1,Phlomis herba-venti,5,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,4,1,Stachys turcomanica,2,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,4,1,Stipa lessingiana ,4,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,80,70,17592.96,5,1,Phlomis herba-venti,5,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,80,70,17592.96,5,1,Stipa lessingiana ,10,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,80,70,17592.96,5,1,Festuca valesiaca,70,5
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,80,70,17592.96,5,1,Asperula arvensis,5,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,5,1,Stipa lessingiana ,1,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,5,1,Stachys turcomanica,2,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,120,80,30159.36,6,1,Asperula arvensis,25,6
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,120,80,30159.36,6,1,Stipa lessingiana ,10,10
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,120,80,30159.36,6,1,Stachys turcomanica,9,9
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,120,80,30159.36,6,1,Festuca valesiaca,50,7
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,6,1,Stipa lessingiana ,5,5
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,6,1,Festuca valesiaca,2,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,140,85,37385.04,7,1,Melica ciliata,10,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,140,85,37385.04,7,1,Phlomis herba-venti,8,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,140,85,37385.04,7,1,Eryngium caucasicum,2,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,140,85,37385.04,7,1,Stipa lessingiana ,3,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,140,85,37385.04,7,1,Dactylis glomerata,5,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,140,85,37385.04,7,1,Stachys turcomanica,6,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,140,85,37385.04,7,1,Asperula arvensis,5,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,140,85,37385.04,7,1,Alhagi camelorum,2,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,140,85,37385.04,7,1,Teucrium chamaedrys,4,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,140,85,37385.04,7,1,Festuca valesiaca,25,4
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,7,1,Alhagi camelorum,2,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,7,1,Stachys turcomanica,3,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,7,1,Eryngium caucasicum,1,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,70,80,17592.96,8,1,Festuca valesiaca,40,4
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,70,80,17592.96,8,1,Stipa lessingiana ,25,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,70,80,17592.96,8,1,Astragalus sp,15,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,8,1,Stipa lessingiana ,0.5,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,8,1,Phlomis herba-venti,2,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,8,1,Eryngium caucasicum,0.5,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,8,1,Stachys turcomanica,2,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,60,70,13194.72,9,1,Phlomis herba-venti,6,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,60,70,13194.72,9,1,Stipa lessingiana ,8,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,60,70,13194.72,9,1,Stachys turcomanica,9,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,60,70,13194.72,9,1,Dactylis glomerata,15,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,60,70,13194.72,9,1,Festuca valesiaca,55,5
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,60,70,13194.72,9,1,Asperula arvensis,5,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,9,1,Phlomis herba-venti,2,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,9,1,Festuca valesiaca,0.2,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,9,1,Stipa lessingiana ,0.2,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,9,1,Stachys turcomanica,0.5,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,130,60,24504.48,10,1,Phlomis herba-venti,8,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,130,60,24504.48,10,1,Asperula arvensis,13,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,130,60,24504.48,10,1,Stipa lessingiana ,15,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,130,60,24504.48,10,1,Centaurea kotschyi,9,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,130,60,24504.48,10,1,Melica ciliata,10,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,130,60,24504.48,10,1,Festuca valesiaca,30,5
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,130,60,24504.48,10,1,Eryngium caucasicum,3,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,130,60,24504.48,10,1,Teucrium polium,9,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,10,1,Phlomis herba-venti,10,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,10,1,Stachys turcomanica,0.5,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,10,1,Stipa lessingiana ,0.5,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,90,50,14137.2,11,1,Festuca valesiaca,60,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,90,50,14137.2,11,1,Phlomis herba-venti,7,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,90,50,14137.2,11,1,Stipa lessingiana ,15,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,90,50,14137.2,11,1,onobrychis sintenisii,2,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,11,1,Phlomis herba-venti,2.5,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,11,1,Stachys turcomanica,1,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,11,1,Asperula arvensis,2,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,90,60,16964.64,12,1,Festuca valesiaca,80,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,90,60,16964.64,12,1,Phlomis herba-venti,8,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,90,60,16964.64,12,1,Stipa lessingiana ,10,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,90,60,16964.64,12,1,Asperula arvensis,6,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,90,60,16964.64,12,1,Galium tenuissimum,7,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,90,60,16964.64,12,1,Cousinia arctotidifolia,20,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,12,1,Phlomis herba-venti,3,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,12,1,Asperula arvensis,1,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,12,1,Stachys turcomanica,1.5,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,12,1,Stipa lessingiana ,0.5,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,12,1,Festuca valesiaca,0.5,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,170,100,53407.2,13,1,Phlomis herba-venti,3,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,170,100,53407.2,13,1,Stachys turcomanica,7,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,170,100,53407.2,13,1,Festuca valesiaca,35,5
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,170,100,53407.2,13,1,Asperula arvensis,2,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,170,100,53407.2,13,1,Stipa lessingiana ,15,5
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,170,100,53407.2,13,1,Convolvulus commutatus,1,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,170,100,53407.2,13,1,Teucrium polium,1,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,13,1,Stachys turcomanica,2,5
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,13,1,Stipa lessingiana ,0.5,0.5
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,13,1,Festuca valesiaca,1,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,120,60,22619.52,14,1,Stachys turcomanica,15,5
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,120,60,22619.52,14,1,Phlomis herba-venti,10,4
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,120,60,22619.52,14,1,Stipa lessingiana ,15,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,120,60,22619.52,14,1,Asperula arvensis,2,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,120,60,22619.52,14,1,Festuca valesiaca,50,7
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,14,1,Stipa lessingiana ,2,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,14,1,Stachys turcomanica,4,5
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,70,60,13194.72,15,1,Verbascum speciosum,5,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,70,60,13194.72,15,1,Stachys turcomanica,30,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,70,60,13194.72,15,1,Festuca valesiaca,40,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,70,60,13194.72,15,1,Stipa lessingiana ,15,4
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,15,1,Phlomis herba-venti,1,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,15,1,Stachys turcomanica,2,4
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,80,90,22619.52,16,1,Festuca valesiaca,45,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,80,90,22619.52,16,1,Stipa lessingiana ,15,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,80,90,22619.52,16,1,Phlomis herba-venti,3,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,80,90,22619.52,16,1,Asperula arvensis,5,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,16,1,Phlomis herba-venti,0.5,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,16,1,Festuca valesiaca,3,5
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,16,1,Stipa lessingiana ,2,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,110,70,24190.32,17,1,Stipa lessingiana ,20,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,110,70,24190.32,17,1,Festuca valesiaca,70,5
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,110,70,24190.32,17,1,Asperula arvensis,4,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,17,1,Phlomis herba-venti,1,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,17,1,Stachys turcomanica,3,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,17,1,Asperula arvensis,0.5,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,85,90,24033.24,18,1,Phlomis herba-venti,7,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,85,90,24033.24,18,1,Stipa lessingiana ,20,4
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,85,90,24033.24,18,1,Festuca valesiaca,40,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,18,1,Asperula arvensis,0.1,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,18,1,Phlomis herba-venti,3,4
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,18,1,Stipa lessingiana ,4,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,70,50,10995.6,19,1,Asperula arvensis,5,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,70,50,10995.6,19,1,Stipa lessingiana ,8,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,70,50,10995.6,19,1,Festuca valesiaca,30,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,70,50,10995.6,19,1,Stachys turcomanica,9,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,19,1,Stipa lessingiana ,4,7
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,19,1,Phlomis herba-venti,2,11
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,75,50,11781,20,1,Achillea biebersteinii,1,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,75,50,11781,20,1,Festuca valesiaca,45,5
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,75,50,11781,20,1,Phlomis herba-venti,5,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Rhamnus pallasii,75,50,11781,20,1,Asperula arvensis,5,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,20,1,Stipa lessingiana ,1,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,20,1,Asperula arvensis,0.5,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Paliurus spina,270,130,110270.16,1,1,Asperula arvensis,2,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Paliurus spina,270,130,110270.16,1,1,Rhamnus pallasii ,15,15
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Paliurus spina,270,130,110270.16,1,1,Stipa lessingiana,20,20
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Paliurus spina,270,130,110270.16,1,1,Phlomis herba-venti,2,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Paliurus spina,270,130,110270.16,1,1,Festuca valesiaca,30,4
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Paliurus spina,270,130,110270.16,1,1,Melica ciliata,5,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Paliurus spina,270,130,110270.16,1,1,Teucrium chamaedrys,1,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Paliurus spina,270,130,110270.16,1,1,Centaurea kotschyi,2,4
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Paliurus spina,270,130,110270.16,1,1,Galium tenuissimum,2,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Paliurus spina,270,130,110270.16,1,1,Centaurea sp,1,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Paliurus spina,270,130,110270.16,1,1,Eryngium caucasicum,1.5,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,1,1,Eryngium caucasicum,2,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,1,1,Stipa lessingiana,4,5
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,1,1,Festuca valesiaca,1,4
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,1,1,Asperula arvensis,1.5,5
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,1,1,Agropyron trichophorum,0.2,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,1,1,Phlomis herba-venti,0.5,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Paliurus spina,110,100,34557.6,2,1,Rhamnus pallasii ,25,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Paliurus spina,110,100,34557.6,2,1,Phlomis herba-venti,3,2
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Paliurus spina,110,100,34557.6,2,1,Festuca valesiaca,45,7
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Paliurus spina,110,100,34557.6,2,1,Stipa lessingiana,15,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Paliurus spina,110,100,34557.6,2,1,Asperula arvensis,3,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Paliurus spina,110,100,34557.6,2,1,Echinops ritrodes,1,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Paliurus spina,110,100,34557.6,2,1,Eryngium caucasicum,1,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Paliurus spina,110,100,34557.6,2,1,Medicago sativa,0.2,3
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,2,Paliurus spina,110,100,34557.6,2,1,Galium tenuissimum,1,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,2,1,Stipa lessingiana,2,5
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,2,1,Phlomis herba-venti,0.5,5
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,2,1,Galium tenuissimum,2,1
137,Iran,"Abedi, Mehdi",Lohondor,42,1,30-Jun-16,1,bare,,,,2,1,Agropyron trichophorum,0.5,6
