ID,COU,RES,SITE,SITE_ID,PLOT,Site,Date,Microsite,ID_Microsite,diameter_1(cm),diameter_2(cm),height (cm),canopy area (cm2),Number of replicate,Quadrat,Species within quadrat,Cover (%),Nd individuals,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Crataegus monogyna,120,110,100,41469.12,1,,Thymus mastichina,50,6,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Crataegus monogyna,120,110,100,41469.12,1,,Eryngium campestre,4,2,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,120,110,100,41469.12,1,,Thymus mastichina,1,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,270,190,156,161164.08,1,,Lavandula latifolia,2,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,270,190,156,161164.08,1,,Helleborus foetidus,2,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,270,190,156,161164.08,1,,Acer monspessulanum,3,2,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,270,190,156,161164.08,1,,Rosa pouzinii,2,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,270,190,156,161164.08,1,,Hedera helix,1,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,270,190,156,161164.08,1,,Eryngium campestre,5,9,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,270,190,156,161164.08,1,,Thymus mastichina,1,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Crataegus monogyna,100,105,130,32986.8,2,,Crataegus monogyna,1,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Crataegus monogyna,100,105,130,32986.8,2,,Hormathophylla spinosa ,2.5,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Crataegus monogyna,100,105,130,32986.8,2,,Lonicera arborea,1,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Crataegus monogyna,100,105,130,32986.8,2,,Berberis hispanica,4,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,100,105,130,32986.8,2,,Crataegus monogyna,10,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,280,145,90,127548.96,2,,Acer monspessulanum,5,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,280,145,90,127548.96,2,,Helleborus foetidus,10,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,280,145,90,127548.96,2,,Berberis hispanica,5,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,280,145,90,127548.96,2,,Eryngium campestre,0.5,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,280,145,90,127548.96,2,,Eryngium campestre,4,10,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Crataegus monogyna,150,145,115,68329.8,3,,Quercus ilex,5,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Crataegus monogyna,150,145,115,68329.8,3,,Eryngium campestre,2,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Crataegus monogyna,150,145,115,68329.8,3,,Thymus mastichina,5,2,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,150,145,115,68329.8,3,,Eryngium campestre,2,3,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,150,145,115,68329.8,3,,Thymus mastichina,3,3,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,550,550,500,950334,3,,Juniperus oxycedrus,4,3,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,550,550,500,950334,3,,Thymus mastichina,2.5,17,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,550,550,500,950334,3,,Berberis hispanica,0.5,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,550,550,500,950334,3,,Genista cinerea,0.1,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,550,550,500,950334,3,,Eryngium campestre,0.05,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,550,550,500,950334,3,,Helleborus foetidus,0.2,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,550,550,500,950334,3,,Pistacia terebinthus,0.01,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,550,550,500,950334,3,,Rosa pouzinii,0.1,2,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,550,550,500,950334,3,,Lavandula latifolia,0.1,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,550,550,500,950334,3,,Crataegus monogyna,0.01,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,550,550,500,950334,3,,Thymus mastichina,7,21,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,550,550,500,950334,3,,Eryngium campestre,0.01,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,550,550,500,950334,3,,Quercus ilex,4,5,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,550,550,500,950334,3,,Crataegus monogyna,1,2,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,550,550,500,950334,3,,Helleborus foetidus,0.25,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Juniperus oxycedrus,450,450,410,636174,1,,Thymus mastichina,1,4,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Juniperus oxycedrus,450,450,410,636174,1,,Juniperus oxycedrus,20,4,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Juniperus oxycedrus,450,450,410,636174,1,,Eryngium campestre,0.1,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Juniperus oxycedrus,450,450,410,636174,1,,Crataegus monogyna,7,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Juniperus oxycedrus,450,450,410,636174,1,,Quercus ilex,5,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,450,450,410,636174,1,,Eryngium campestre,3,25,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Juniperus oxycedrus,90,85,55,24033.24,2,,Helianthemum frigidulum,0.1,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Juniperus oxycedrus,90,85,55,24033.24,2,,Thymus mastichina,0.1,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Juniperus oxycedrus,90,85,55,24033.24,2,,Berberis hispanica,1,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,90,85,55,24033.24,2,,Thymus mastichina,4,2,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Juniperus oxycedrus,120,140,150,52778.88,3,,Thymus mastichina,1,2,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Juniperus oxycedrus,120,140,150,52778.88,3,,Eryngium campestre,1,2,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,120,140,150,52778.88,3,,Eryngium campestre,1,3,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Crataegus monogyna,190,140,80,83566.56,4,,Thymus mastichina,10,8,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Crataegus monogyna,190,140,80,83566.56,4,,Quercus ilex,1,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Crataegus monogyna,190,140,80,83566.56,4,,Acer monspessulanum,2.5,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,190,140,80,83566.56,4,,Santolina elegans,15,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,190,140,80,83566.56,4,,Eryngium campestre,5,6,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,600,500,550,942480,4,,Rosa pouzinii,2.5,3,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,600,500,550,942480,4,,Crataegus monogyna,2.5,3,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,600,500,550,942480,4,,Quercus ilex,15,2,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,600,500,550,942480,4,,Thymus mastichina,1,4,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,600,500,550,942480,4,,Eryngium campestre,0.01,4,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,600,500,550,942480,4,,Rhamnus saxatilis,2,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,600,500,550,942480,4,,Quercus ilex,1,3,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,600,500,550,942480,4,,Crataegus monogyna,0.1,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,600,500,550,942480,4,,Eryngium campestre,0.25,7,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,600,500,550,942480,4,,Thymus mastichina,0.4,2,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,600,500,550,942480,4,,Juniperus oxycedrus,0.1,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Crataegus monogyna,140,130,90,57177.12,5,,Thymus mastichina,10,5,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Crataegus monogyna,140,130,90,57177.12,5,,Acer monspessulanum,2.5,2,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,140,130,90,57177.12,5,,Thymus mastichina,15,4,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Crataegus monogyna,90,100,85,28274.4,6,,-,0,0,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,90,100,85,28274.4,6,,Thymus mastichina,4,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Juniperus oxycedrus,500,400,400,628320,4,,Quercus ilex,2,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Juniperus oxycedrus,500,400,400,628320,4,,Eryngium campestre,0.01,2,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Juniperus oxycedrus,500,400,400,628320,4,,Crataegus monogyna,4,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Juniperus oxycedrus,500,400,400,628320,4,,Acer monspessulanum,0.01,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Juniperus oxycedrus,500,400,400,628320,4,,Thymus mastichina,0.01,2,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,500,400,400,628320,4,,Eryngium campestre,0.5,5,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,500,400,400,628320,4,,Thymus mastichina,0.75,5,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,500,400,400,628320,4,,Quercus faginea,0.01,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,500,400,400,628320,4,,Juniperus oxycedrus,0.01,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,500,400,400,628320,4,,Quercus ilex,0.01,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Crataegus monogyna,120,90,115,33929.28,7,,Acer monspessulanum,2.5,2,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Crataegus monogyna,120,90,115,33929.28,7,,Quercus ilex,20,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Crataegus monogyna,120,90,115,33929.28,7,,Thymus mastichina,0.5,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,120,90,115,33929.28,7,,Eryngium campestre,0.5,2,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,120,90,115,33929.28,7,,Thymus mastichina,0.5,2,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,120,90,115,33929.28,7,,Quercus ilex,0.1,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Juniperus oxycedrus,100,100,70,31416,5,,Quercus ilex,10,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Juniperus oxycedrus,100,100,70,31416,5,,Eryngium campestre,5,2,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,100,100,70,31416,5,,-,0,0,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,250,250,210,196350,5,,Crataegus monogyna,20,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,250,250,210,196350,5,,Juniperus oxycedrus,15,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,250,250,210,196350,5,,Berberis hispanica,2,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,250,250,210,196350,5,,Carlina hispanica,10,5,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,250,250,210,196350,5,,Eryngium campestre,2,2,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,250,250,210,196350,5,,Thymus mastichina,0.5,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,250,250,210,196350,5,,Acer monspessulanum,0.1,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,250,250,210,196350,5,,Berberis hispanica,0.1,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,250,250,210,196350,5,,Carlina hispanica,0.1,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,250,250,210,196350,5,,Rosa pouzinii,0.1,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,250,250,210,196350,5,,Quercus ilex,3,2,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,250,250,210,196350,5,,Pistacia terebinthus,0.1,2,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,250,250,210,196350,5,,Thymus mastichina,0.25,2,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,250,250,210,196350,5,,Crataegus monogyna,0.5,2,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,250,250,210,196350,5,,Eryngium campestre,2.5,8,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Crataegus monogyna,145,120,145,54663.84,8,,Thymus mastichina,15,3,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Crataegus monogyna,145,120,145,54663.84,8,,Pistacia terebinthus,2,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Crataegus monogyna,145,120,145,54663.84,8,,Quercus ilex,2,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,145,120,145,54663.84,8,,Quercus ilex,0.5,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,145,120,145,54663.84,8,,Crataegus monogyna,2,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,145,120,145,54663.84,8,,Lavandula latifolia,3,5,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,145,120,145,54663.84,8,,Thymus mastichina,1,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,600,500,500,942480,6,,Crataegus monogyna,2,4,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,600,500,500,942480,6,,Rosa pouzinii,1,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,600,500,500,942480,6,,Eryngium campestre,1,6,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,600,500,500,942480,6,,Carlina hispanica,0.25,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,600,500,500,942480,6,,Thymus mastichina,0.25,2,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,600,500,500,942480,6,,Lonicera arborea,0.25,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,600,500,500,942480,6,,Juniperus oxycedrus,0.01,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,600,500,500,942480,6,,Genista cinerea,0.3,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,600,500,500,942480,6,,Eryngium campestre,1,20,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,600,500,500,942480,6,,Quercus ilex,0.4,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,600,500,500,942480,6,,Crataegus monogyna,0.4,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,600,500,500,942480,6,,Thymus mastichina,0.1,3,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Juniperus oxycedrus,140,120,100,52778.88,6,,Quercus faginea,4,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Juniperus oxycedrus,140,120,100,52778.88,6,,Rhamnus saxatilis,10,2,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Juniperus oxycedrus,140,120,100,52778.88,6,,Pistacia terebinthus,1,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Juniperus oxycedrus,140,120,100,52778.88,6,,Thymus mastichina,1,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,140,120,100,52778.88,6,,Carlina hispanica,0.5,3,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Juniperus oxycedrus,100,100,170,31416,7,,Eryngium campestre,2,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Juniperus oxycedrus,100,100,170,31416,7,,Quercus ilex,4,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Juniperus oxycedrus,100,100,170,31416,7,,Helleborus foetidus,3,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,100,100,170,31416,7,,Eryngium campestre,4,4,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,350,350,350,384846,7,,Eryngium campestre,4,4,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,350,350,350,384846,7,,Helleborus foetidus,10,6,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,350,350,350,384846,7,,Quercus ilex,2,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,350,350,350,384846,7,,Crataegus monogyna,2,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,350,350,350,384846,7,,Lonicera arborea,0.1,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Quercus ilex,350,350,350,384846,7,,Rosa pouzinii,2,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,350,350,350,384846,7,,Eryngium campestre,0.1,3,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,350,350,350,384846,7,,Hedera helix,0.2,2,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,350,350,350,384846,7,,Pistacia terebinthus,0.1,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,350,350,350,384846,7,,Lonicera arborea,0.1,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,350,350,350,384846,7,,Quercus ilex,0.1,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,350,350,350,384846,7,,Crataegus monogyna,0.2,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,350,350,350,384846,7,,Quercus faginea,0.1,1,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,1,Bare soil,110,160,100,55292.16,9,,Eryngium campestre,1.5,5,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Crataegus monogyna,110,160,100,55292.16,9,,Quercus ilex,10,2,
294,Spain,"Rey, Pedro",Puerto de las Coberteras,90,2,Pto. Coberteras_PO2,2017/06/07,2,Crataegus monogyna,110,160,100,55292.16,9,,Thymus mastichina,5,2,
