"ID";"COU";"RES";"SITE";"SITE_ID";"PLOT";"Number.of.replicate";"ID_Microsite";"Species.within.quadrat";"Number.of.individuals";"Cover";"microsite_rep";"Microsite";"GRAZ";"ARIDITY.v3"
43;"Australia";"Eldridge, David";"Fowlers";13;4;11;"Bare";"Sclerolaena brachyptera";5;5;"13-4-Bare-11";1;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;11;"Bare";"Sclerolaena diacantha";3;1;"13-4-Bare-11";1;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;11;"Bare";"Sclerolaena ventricosa";2;0,5;"13-4-Bare-11";1;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;12;"Atriplex vesicaria";"Atriplex vesicaria";6;15;"13-4-Atriplex vesicaria-12";2;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;12;"Atriplex vesicaria";"Minuria cunninghamii";1;2;"13-4-Atriplex vesicaria-12";2;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;12;"Atriplex vesicaria";"Sida ";2;0,5;"13-4-Atriplex vesicaria-12";2;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;12;"Atriplex vesicaria";"Sclerolaena brachyptera";1;0,5;"13-4-Atriplex vesicaria-12";2;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;12;"Bare";"Sclerolaena diacantha";2;1;"13-4-Bare-12";1;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;12;"Bare";"Minuria cunninghamii";1;0,5;"13-4-Bare-12";1;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;13;"Atriplex vesicaria";"Atriplex vesicaria";1;10;"13-4-Atriplex vesicaria-13";2;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;13;"Bare";"Sclerolaena brachyptera";4;7;"13-4-Bare-13";1;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;13;"Bare";"Sclerolaena ventricosa";1;0,5;"13-4-Bare-13";1;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;14;"Atriplex vesicaria";"Atriplex vesicaria";2;0,5;"13-4-Atriplex vesicaria-14";2;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;14;"Bare";NA;0;0;"13-4-Bare-14";1;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;15;"Atriplex vesicaria";"Sclerolaena ventricosa";1;5;"13-4-Atriplex vesicaria-15";2;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;15;"Bare";"Sida ";3;1;"13-4-Bare-15";1;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;16;"Atriplex vesicaria";"Atriplex vesicaria";2;0,5;"13-4-Atriplex vesicaria-16";2;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;16;"Bare";"Eragrostis setifolia";16;10;"13-4-Bare-16";1;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;17;"Atriplex vesicaria";"Tripogon loliiformis";6;1;"13-4-Atriplex vesicaria-17";2;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;17;"Bare";"Tripogon loliiformis";8;1;"13-4-Bare-17";1;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;18;"Atriplex vesicaria";NA;0;0;"13-4-Atriplex vesicaria-18";2;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;18;"Bare";"Enteropogon acicularis";1;1;"13-4-Bare-18";1;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;18;"Bare";"Sclerolaena diacantha";2;0,5;"13-4-Bare-18";1;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;19;"Atriplex vesicaria";"Atriplex vesicaria";1;0,5;"13-4-Atriplex vesicaria-19";2;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;19;"Bare";"Sclerolaena brachyptera";1;0,5;"13-4-Bare-19";1;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;20;"Atriplex vesicaria";"Sida ";1;0,5;"13-4-Atriplex vesicaria-20";2;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;20;"Atriplex vesicaria";"Atriplex vesicaria";1;0,5;"13-4-Atriplex vesicaria-20";2;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;20;"Bare";"Sida ";1;0,5;"13-4-Bare-20";1;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;20;"Bare";"Sclerolaena brachyptera";2;0,5;"13-4-Bare-20";1;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;20;"Bare";"Enteropogon acicularis";1;1;"13-4-Bare-20";1;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;21;"Atriplex vesicaria";"Minuria cunninghamii";1;20;"13-4-Atriplex vesicaria-21";2;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;21;"Atriplex vesicaria";"Tripogon loliiformis";1;0,5;"13-4-Atriplex vesicaria-21";2;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;21;"Bare";"Tripogon loliiformis";14;10;"13-4-Bare-21";1;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;22;"Atriplex vesicaria";"Atriplex vesicaria";1;0,5;"13-4-Atriplex vesicaria-22";2;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;22;"Bare";"Sclerolaena ventricosa";3;15;"13-4-Bare-22";1;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;22;"Bare";"Tripogon loliiformis";2;0,5;"13-4-Bare-22";1;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;22;"Bare";"Enteropogon acicularis";1;3;"13-4-Bare-22";1;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;23;"Atriplex vesicaria";"Atriplex vesicaria";1;1;"13-4-Atriplex vesicaria-23";2;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;23;"Atriplex vesicaria";"Eragrostis setifolia";1;1;"13-4-Atriplex vesicaria-23";2;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;23;"Bare";"Sclerolaena ventricosa";7;20;"13-4-Bare-23";1;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;23;"Bare";"Sida ";3;1;"13-4-Bare-23";1;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;24;"Atriplex vesicaria";"Enteropogon acicularis";1;1;"13-4-Atriplex vesicaria-24";2;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;24;"Atriplex vesicaria";"Atriplex vesicaria";1;0,5;"13-4-Atriplex vesicaria-24";2;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;24;"Atriplex vesicaria";"Maireana turbinata";1;1;"13-4-Atriplex vesicaria-24";2;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;24;"Bare";"Sclerolaena ventricosa";1;1;"13-4-Bare-24";1;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;24;"Bare";"Eragrostis setifolia";1;0,5;"13-4-Bare-24";1;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;25;"Atriplex vesicaria";"Atriplex vesicaria";1;0,5;"13-4-Atriplex vesicaria-25";2;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;25;"Bare";"Sclerolaena brachyptera";1;2;"13-4-Bare-25";1;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;25;"Bare";"Sclerolaena ventricosa";1;3;"13-4-Bare-25";1;0;0,9014
43;"Australia";"Eldridge, David";"Fowlers";13;4;25;"Bare";"Eragrostis setifolia";6;5;"13-4-Bare-25";1;0;0,9014
44;"Australia";"Eldridge, David";"Hay site";14;1;1;"Maireana aphylla";NA;0;0;"14-1-Maireana aphylla-1";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;1;"Bare";NA;0;0;"14-1-Bare-1";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;2;"Maireana aphylla";NA;0;0;"14-1-Maireana aphylla-2";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;2;"Bare";NA;0;0;"14-1-Bare-2";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;3;"Maireana aphylla";NA;0;0;"14-1-Maireana aphylla-3";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;3;"Bare";NA;0;0;"14-1-Bare-3";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;4;"Maireana aphylla";NA;0;0;"14-1-Maireana aphylla-4";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;4;"Bare";NA;0;0;"14-1-Bare-4";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;5;"Maireana aphylla";NA;0;0;"14-1-Maireana aphylla-5";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;5;"Bare";NA;0;0;"14-1-Bare-5";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;6;"Maireana aphylla";NA;0;0;"14-1-Maireana aphylla-6";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;6;"Bare";NA;0;0;"14-1-Bare-6";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;7;"Maireana aphylla";NA;0;0;"14-1-Maireana aphylla-7";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;7;"Bare";NA;0;0;"14-1-Bare-7";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;8;"Maireana aphylla";NA;0;0;"14-1-Maireana aphylla-8";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;8;"Bare";NA;0;0;"14-1-Bare-8";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;9;"Maireana aphylla";NA;0;0;"14-1-Maireana aphylla-9";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;9;"Bare";NA;0;0;"14-1-Bare-9";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;10;"Maireana aphylla";NA;0;0;"14-1-Maireana aphylla-10";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;10;"Bare";NA;0;0;"14-1-Bare-10";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;11;"Maireana aphylla";NA;0;0;"14-1-Maireana aphylla-11";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;11;"Bare";NA;0;0;"14-1-Bare-11";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;12;"Maireana aphylla";NA;0;0;"14-1-Maireana aphylla-12";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;12;"Bare";NA;0;0;"14-1-Bare-12";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;13;"Maireana aphylla";NA;0;0;"14-1-Maireana aphylla-13";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;13;"Bare";NA;0;0;"14-1-Bare-13";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;14;"Maireana aphylla";NA;0;0;"14-1-Maireana aphylla-14";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;14;"Bare";"Sclerolaena diacantha";1;2;"14-1-Bare-14";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;15;"Maireana aphylla";NA;0;0;"14-1-Maireana aphylla-15";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;15;"Bare";NA;0;0;"14-1-Bare-15";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;16;"Maireana aphylla";NA;0;0;"14-1-Maireana aphylla-16";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;16;"Bare";NA;0;0;"14-1-Bare-16";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;17;"Maireana aphylla";NA;0;0;"14-1-Maireana aphylla-17";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;17;"Bare";NA;0;0;"14-1-Bare-17";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;18;"Maireana aphylla";NA;0;0;"14-1-Maireana aphylla-18";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;18;"Bare";NA;0;0;"14-1-Bare-18";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;19;"Maireana aphylla";NA;0;0;"14-1-Maireana aphylla-19";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;19;"Bare";NA;0;0;"14-1-Bare-19";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;20;"Maireana aphylla";NA;0;0;"14-1-Maireana aphylla-20";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;20;"Bare";NA;0;0;"14-1-Bare-20";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;21;"Maireana aphylla";NA;0;0;"14-1-Maireana aphylla-21";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;21;"Bare";NA;0;0;"14-1-Bare-21";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;22;"Maireana aphylla";NA;0;0;"14-1-Maireana aphylla-22";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;22;"Bare";NA;0;0;"14-1-Bare-22";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;23;"Maireana aphylla";NA;0;0;"14-1-Maireana aphylla-23";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;23;"Bare";NA;0;0;"14-1-Bare-23";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;24;"Maireana aphylla";NA;0;0;"14-1-Maireana aphylla-24";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;24;"Bare";NA;0;0;"14-1-Bare-24";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;25;"Maireana aphylla";NA;0;0;"14-1-Maireana aphylla-25";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;25;"Bare";NA;0;0;"14-1-Bare-25";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;26;"Nitraria billardieri";"Nitraria billardierei";2;0,5;"14-1-Nitraria billardieri-26";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;26;"Bare";NA;0;0;"14-1-Bare-26";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;27;"Nitraria billardieri";"Sclerolaena muricata var. muricata";1;0,5;"14-1-Nitraria billardieri-27";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;27;"Bare";NA;0;0;"14-1-Bare-27";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;28;"Nitraria billardieri";"Einadia nutans";1;0,5;"14-1-Nitraria billardieri-28";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;28;"Bare";NA;0;0;"14-1-Bare-28";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;29;"Nitraria billardieri";NA;0;0;"14-1-Nitraria billardieri-29";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;29;"Bare";NA;0;0;"14-1-Bare-29";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;30;"Nitraria billardieri";NA;0;0;"14-1-Nitraria billardieri-30";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;30;"Bare";NA;0;0;"14-1-Bare-30";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;31;"Nitraria billardieri";NA;0;0;"14-1-Nitraria billardieri-31";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;31;"Bare";NA;0;0;"14-1-Bare-31";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;32;"Nitraria billardieri";NA;0;0;"14-1-Nitraria billardieri-32";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;32;"Bare";NA;0;0;"14-1-Bare-32";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;33;"Nitraria billardieri";"Maireana aphylla";1;20;"14-1-Nitraria billardieri-33";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;33;"Bare";NA;0;0;"14-1-Bare-33";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;34;"Nitraria billardieri";"Maireana aphylla";1;10;"14-1-Nitraria billardieri-34";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;34;"Bare";NA;0;0;"14-1-Bare-34";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;35;"Nitraria billardieri";NA;0;0;"14-1-Nitraria billardieri-35";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;35;"Bare";NA;0;0;"14-1-Bare-35";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;36;"Nitraria billardieri";NA;0;0;"14-1-Nitraria billardieri-36";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;36;"Bare";NA;0;0;"14-1-Bare-36";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;37;"Nitraria billardieri";"Paspalidium constrictum";1;3;"14-1-Nitraria billardieri-37";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;37;"Nitraria billardieri";"Einadia nutans";1;7;"14-1-Nitraria billardieri-37";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;37;"Bare";NA;0;0;"14-1-Bare-37";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;38;"Nitraria billardieri";NA;0;0;"14-1-Nitraria billardieri-38";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;38;"Bare";NA;0;0;"14-1-Bare-38";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;39;"Nitraria billardieri";"Sclerolaena brachyptera";1;0,5;"14-1-Nitraria billardieri-39";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;39;"Bare";NA;0;0;"14-1-Bare-39";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;40;"Nitraria billardieri";"Paspalidium constrictum";1;2;"14-1-Nitraria billardieri-40";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;40;"Bare";NA;0;0;"14-1-Bare-40";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;41;"Nitraria billardieri";NA;0;0;"14-1-Nitraria billardieri-41";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;41;"Bare";NA;0;0;"14-1-Bare-41";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;42;"Nitraria billardieri";"Sclerolaena brachyptera";1;0,5;"14-1-Nitraria billardieri-42";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;42;"Nitraria billardieri";"Atriplex vesicaria";1;0,5;"14-1-Nitraria billardieri-42";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;42;"Bare";NA;0;0;"14-1-Bare-42";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;43;"Nitraria billardieri";NA;0;0;"14-1-Nitraria billardieri-43";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;43;"Bare";NA;0;0;"14-1-Bare-43";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;44;"Nitraria billardieri";NA;0;0;"14-1-Nitraria billardieri-44";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;44;"Bare";NA;0;0;"14-1-Bare-44";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;45;"Nitraria billardieri";"Maireana aphylla";1;25;"14-1-Nitraria billardieri-45";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;45;"Bare";NA;0;0;"14-1-Bare-45";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;46;"Nitraria billardieri";NA;0;0;"14-1-Nitraria billardieri-46";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;46;"Bare";NA;0;0;"14-1-Bare-46";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;47;"Nitraria billardieri";NA;0;0;"14-1-Nitraria billardieri-47";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;47;"Bare";NA;0;0;"14-1-Bare-47";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;48;"Nitraria billardieri";"Einadia nutans";1;5;"14-1-Nitraria billardieri-48";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;48;"Bare";NA;0;0;"14-1-Bare-48";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;49;"Nitraria billardieri";NA;0;0;"14-1-Nitraria billardieri-49";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;49;"Bare";NA;0;0;"14-1-Bare-49";1;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;50;"Nitraria billardieri";NA;0;0;"14-1-Nitraria billardieri-50";2;3;0,8087
44;"Australia";"Eldridge, David";"Hay site";14;1;50;"Bare";NA;0;0;"14-1-Bare-50";1;3;0,8087
45;"Australia";"Eldridge, David";"Hay site";14;2;1;"Maireana aphylla";"Sclerolaena tricuspis";2;25;"14-2-Maireana aphylla-1";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;1;"Maireana aphylla";"Sclerolaena brachyptera";1;10;"14-2-Maireana aphylla-1";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;1;"Bare";"Sclerolaena brachyptera";7;7;"14-2-Bare-1";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;1;"Bare";"Maireana trichoptera";2;2;"14-2-Bare-1";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;1;"Bare";"Austrostipa scabra";9;2;"14-2-Bare-1";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;1;"Bare";"Atriplex semibaccata";1;0,5;"14-2-Bare-1";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;2;"Maireana aphylla";"Austrostipa scabra";2;0,5;"14-2-Maireana aphylla-2";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;2;"Bare";"Austrostipa scabra";18;5;"14-2-Bare-2";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;2;"Bare";"Sclerolaena brachyptera";5;7;"14-2-Bare-2";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;3;"Maireana aphylla";"Atriplex semibaccata";1;1;"14-2-Maireana aphylla-3";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;3;"Maireana aphylla";"Sida trichopoda";1;0,5;"14-2-Maireana aphylla-3";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;3;"Bare";"Austrostipa scabra";10;5;"14-2-Bare-3";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;3;"Bare";"Atriplex semibaccata";2;1;"14-2-Bare-3";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;4;"Maireana aphylla";"Sclerolaena tricuspis";2;10;"14-2-Maireana aphylla-4";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;4;"Maireana aphylla";"Einadia nutans";2;3;"14-2-Maireana aphylla-4";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;4;"Maireana aphylla";"Austrostipa scabra";3;1;"14-2-Maireana aphylla-4";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;4;"Maireana aphylla";"Sporobolus carolii";1;0,5;"14-2-Maireana aphylla-4";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;4;"Bare";"Sporobolus carolii";3;3;"14-2-Bare-4";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;4;"Bare";"Austrostipa scabra";7;5;"14-2-Bare-4";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;4;"Bare";"Sida trichopoda";2;1;"14-2-Bare-4";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;5;"Maireana aphylla";"Austrostipa scabra";12;5;"14-2-Maireana aphylla-5";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;5;"Bare";"Austrostipa scabra";12;15;"14-2-Bare-5";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;5;"Bare";"Sclerolaena brachyptera";4;10;"14-2-Bare-5";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;5;"Bare";"Atriplex semibaccata";3;15;"14-2-Bare-5";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;5;"Bare";"Einadia nutans";2;0,5;"14-2-Bare-5";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;5;"Bare";"Austrodanthonia caespitosa";3;0,5;"14-2-Bare-5";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;6;"Maireana aphylla";"Austrostipa scabra";14;15;"14-2-Maireana aphylla-6";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;6;"Bare";"Atriplex semibaccata";3;2;"14-2-Bare-6";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;6;"Bare";"Sclerolaena diacantha";2;0,5;"14-2-Bare-6";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;6;"Bare";"Austrostipa scabra";10;3;"14-2-Bare-6";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;7;"Maireana aphylla";"Sida trichopoda";1;15;"14-2-Maireana aphylla-7";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;7;"Maireana aphylla";"Austrostipa scabra";3;2;"14-2-Maireana aphylla-7";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;7;"Maireana aphylla";"Sclerolaena tricuspis";3;0,5;"14-2-Maireana aphylla-7";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;7;"Maireana aphylla";"Sclerolaena brachyptera";6;10;"14-2-Maireana aphylla-7";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;7;"Bare";"Sclerolaena tricuspis";1;5;"14-2-Bare-7";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;7;"Bare";"Austrostipa scabra";1;0,5;"14-2-Bare-7";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;7;"Bare";"Sclerolaena brachyptera";1;0,5;"14-2-Bare-7";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;8;"Maireana aphylla";"Sporobolus carolii";1;1;"14-2-Maireana aphylla-8";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;8;"Maireana aphylla";"Sclerolaena tricuspis";2;1;"14-2-Maireana aphylla-8";2;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;8;"Bare";"Sclerolaena brachyptera";7;25;"14-2-Bare-8";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;8;"Bare";"Atriplex semibaccata";1;0,5;"14-2-Bare-8";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;8;"Bare";"Maireana trichoptera";1;0,5;"14-2-Bare-8";1;2;0,8097
45;"Australia";"Eldridge, David";"Hay site";14;2;9;"Maireana aphylla";"Einadia nutans";2;0,5;"14-2-Maireana aphylla-9";2;2;0,8097
