"ID";"COU";"RES";"SITE";"SITE_ID";"PLOT";"Date";"Microsite";"ID_Microsite";"diameter_1.cm.";"diameter_2.cm.";"height.cm.";"canopy.area..cm2.";"Number.of.replicate";"Quadrat";"Species.within.quadrat";"Cover";"Number.of.individuals";"microsite_rep";"GRAZ";"ARIDITY.v3"
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;43;"100(1)";"Stipa tenacissima";15;11;"84-1-Bare-43";3;0,7498
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;13;7854;1;"1";"Stipa tenacissima";5;7;"84-2-Thymus zygis-1";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;13;7854;1;"1";"Matthiola fruticulosa";2;3;"84-2-Thymus zygis-1";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;13;7854;1;"1";"Helianthemum small";1;1;"84-2-Thymus zygis-1";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;1;"1";"Thymus zygis";20;4;"84-2-Bare-1";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;1;"1";"Matthiola fruticulosa";2;11;"84-2-Bare-1";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;1;"1";"Stipa tenacissima";6;4;"84-2-Bare-1";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;48;13;7539,84;2;"1";"Stipa tenacissima";4;2;"84-2-Thymus zygis-2";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;48;13;7539,84;2;"1";"Helianthemum asperum";2;2;"84-2-Thymus zygis-2";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;48;13;7539,84;2;"1";"Helianthemum hirtum";1;1;"84-2-Thymus zygis-2";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;48;13;7539,84;2;"1";"Matthiola fruticulosa";1;1;"84-2-Thymus zygis-2";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;2;"1";"Stipa tenacissima";5;5;"84-2-Bare-2";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;2;"1";"Plantago albicans";1;3;"84-2-Bare-2";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;2;"1";"Thymus zygis";10;6;"84-2-Bare-2";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;15;7854;3;"1";"Stipa barbata";5;3;"84-2-Thymus zygis-3";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;15;7854;3;"1";"Stipa parviflora";1;1;"84-2-Thymus zygis-3";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;15;7854;3;"1";"Plantago albicans";1;1;"84-2-Thymus zygis-3";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;15;7854;3;"1";"Helianthemum asperum";1;1;"84-2-Thymus zygis-3";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;15;7854;3;"1";"Helianthemum hirtum";3;4;"84-2-Thymus zygis-3";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;3;"1";"Thymus zygis";2;1;"84-2-Bare-3";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;3;"1";"Stipa barbata";3;1;"84-2-Bare-3";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;3;"1";"Stipa parviflora";4;2;"84-2-Bare-3";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;40;20;6283,2;4;"1";"Stipa barbata";1;1;"84-2-Thymus zygis-4";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;40;20;6283,2;4;"1";"Stipa parviflora";4;4;"84-2-Thymus zygis-4";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;40;20;6283,2;4;"1";"Helianthemum asperum";1;1;"84-2-Thymus zygis-4";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;40;20;6283,2;4;"1";"Helianthemum hirtum";3;3;"84-2-Thymus zygis-4";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;40;20;6283,2;4;"1";"Plantago albicans";1;1;"84-2-Thymus zygis-4";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;4;"1";"Matthiola fruticulosa";2;4;"84-2-Bare-4";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;4;"1";"Plantago albicans";1;3;"84-2-Bare-4";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;4;"1";"Helianthemum hirtum";1;1;"84-2-Bare-4";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;4;"1";"Astragalus incanus";1;1;"84-2-Bare-4";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;4;"1";"Stipa barbata";1;1;"84-2-Bare-4";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;10;7854;5;"1";"Stipa parviflora";1;1;"84-2-Thymus zygis-5";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;10;7854;5;"1";"Stipa barbata";1;4;"84-2-Thymus zygis-5";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;5;"1";"Thymus zygis";2;1;"84-2-Bare-5";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;5;"1";"Stipa barbata";2;4;"84-2-Bare-5";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;5;"1";"Plantago albicans";1;1;"84-2-Bare-5";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;5;"1";"Matthiola fruticulosa";1;2;"84-2-Bare-5";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;17;7854;6;"1";"Stipa barbata";2;4;"84-2-Thymus zygis-6";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;17;7854;6;"1";"Stipa parviflora";4;3;"84-2-Thymus zygis-6";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;17;7854;6;"1";"Phlomis lychnitis";12;3;"84-2-Thymus zygis-6";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;17;7854;6;"1";"Plantago albicans";1;1;"84-2-Thymus zygis-6";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;6;"1";"Stipa barbata";2;4;"84-2-Bare-6";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;6;"1";"Matthiola fruticulosa";1;3;"84-2-Bare-6";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;6;"1";"Stipa parviflora";1;1;"84-2-Bare-6";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;10;7854;7;"1";"Phlomis lychnitis";3;7;"84-2-Thymus zygis-7";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;10;7854;7;"1";"Matthiola fruticulosa";1;1;"84-2-Thymus zygis-7";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;7;"1";"Matthiola fruticulosa";1;2;"84-2-Bare-7";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;7;"1";"Astragalus incanus";2;3;"84-2-Bare-7";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;7;"1";"Plantago albicans";1;1;"84-2-Bare-7";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;11;7854;8;"1";"Stipa barbata";2;4;"84-2-Thymus zygis-8";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;11;7854;8;"1";"Teucrium gnaphalodes";1;1;"84-2-Thymus zygis-8";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;8;"1";"Thymus zygis";7;3;"84-2-Bare-8";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;8;"1";"Plantago albicans";1;2;"84-2-Bare-8";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;8;"1";"Matthiola fruticulosa";1;4;"84-2-Bare-8";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;8;"1";"Coronilla minima";2;3;"84-2-Bare-8";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;14;7854;9;"1";"Stipa barbata";6;4;"84-2-Thymus zygis-9";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;14;7854;9;"1";"Plantago albicans";1;1;"84-2-Thymus zygis-9";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;14;7854;9;"1";"Astragalus incanus";2;2;"84-2-Thymus zygis-9";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;9;"1";"Thymus zygis";6;1;"84-2-Bare-9";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;9;"1";"Matthiola fruticulosa";2;4;"84-2-Bare-9";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;9;"1";"Astragalus incanus";2;2;"84-2-Bare-9";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;9;"1";"Teucrium gnaphalodes";2;2;"84-2-Bare-9";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;11;7854;10;"1";"Stipa barbata";2;2;"84-2-Thymus zygis-10";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;11;7854;10;"1";"Astragalus incanus";2;3;"84-2-Thymus zygis-10";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;11;7854;10;"1";"Matthiola fruticulosa";2;3;"84-2-Thymus zygis-10";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;10;"1";"Stipa barbata";2;3;"84-2-Bare-10";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;10;"1";"Astragalus incanus";2;2;"84-2-Bare-10";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;10;"1";"Plantago albicans";1;1;"84-2-Bare-10";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;10;"1";"Helianthemum asperum";1;1;"84-2-Bare-10";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;13;7854;11;"1";"Stipa barbata";3;3;"84-2-Thymus zygis-11";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;13;7854;11;"1";"Astragalus incanus";2;1;"84-2-Thymus zygis-11";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;13;7854;11;"1";"Helianthemum hirtum";1;1;"84-2-Thymus zygis-11";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;13;7854;11;"1";"Matthiola fruticulosa";1;2;"84-2-Thymus zygis-11";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;11;"1";"Thymus zygis";4;1;"84-2-Bare-11";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;11;"1";"Helianthemum hirtum";1;2;"84-2-Bare-11";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;11;"1";"Stipa barbata";1;1;"84-2-Bare-11";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;14;7854;12;"1";"Stipa barbata";4;4;"84-2-Thymus zygis-12";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;14;7854;12;"1";"Matthiola fruticulosa";2;6;"84-2-Thymus zygis-12";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;14;7854;12;"1";"Plantago albicans";1;2;"84-2-Thymus zygis-12";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;14;7854;12;"1";"Teucrium gnaphalodes";1;1;"84-2-Thymus zygis-12";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;12;"1";"Stipa barbata";4;7;"84-2-Bare-12";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;12;"1";"Thymus zygis";9;3;"84-2-Bare-12";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;12;"1";"Matthiola fruticulosa";3;10;"84-2-Bare-12";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;10;7854;13;"1";"Matthiola fruticulosa";1;1;"84-2-Thymus zygis-13";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;10;7854;13;"1";"Stipa tenacissima";5;4;"84-2-Thymus zygis-13";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;10;7854;13;"1";"Teucrium gnaphalodes";1;1;"84-2-Thymus zygis-13";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;13;"1";"Stipa tenacissima";3;2;"84-2-Bare-13";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;13;"1";"Matthiola fruticulosa";1;6;"84-2-Bare-13";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;13;"1";"Plantago albicans";1;2;"84-2-Bare-13";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;13;"1";"Helianthemum hirtum";2;2;"84-2-Bare-13";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;13;"1";"Thymus zygis";6;2;"84-2-Bare-13";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;17;7854;14;"1";"Stipa barbata";5;5;"84-2-Thymus zygis-14";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;17;7854;14;"1";"Matthiola fruticulosa";1;1;"84-2-Thymus zygis-14";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;17;7854;14;"1";"Plantago albicans";1;1;"84-2-Thymus zygis-14";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;17;7854;14;"1";"Helianthemum hirtum";2;1;"84-2-Thymus zygis-14";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;14;"1";"Plantago albicans";3;6;"84-2-Bare-14";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;14;"1";"Stipa barbata";6;5;"84-2-Bare-14";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;14;"1";"Matthiola fruticulosa";1;1;"84-2-Bare-14";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;14;"1";"Helianthemum hirtum";1;1;"84-2-Bare-14";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;14;"1";"Helianthemum rotundifolium";1;1;"84-2-Bare-14";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;10;7854;15;"1";"Stipa tenacissima";3;6;"84-2-Thymus zygis-15";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;10;7854;15;"1";"Helianthemum rotundifolium";1;1;"84-2-Thymus zygis-15";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;10;7854;15;"1";"Matthiola fruticulosa";1;1;"84-2-Thymus zygis-15";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Thymus zygis";50;50;10;7854;15;"1";"Helianthemum asperum";1;1;"84-2-Thymus zygis-15";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;15;"1";"Plantago albicans";2;5;"84-2-Bare-15";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;15;"1";"Helianthemum asperum";1;1;"84-2-Bare-15";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;15;"1";"Helianthemum rotundifolium";1;1;"84-2-Bare-15";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;15;"1";"Helianthemum hirtum";1;1;"84-2-Bare-15";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;15;"1";"Stipa tenacissima";5;7;"84-2-Bare-15";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Genista scorpius";94;60;81;17718,624;16;"100(1)";"Thymus zygis";30;4;"84-2-Genista scorpia-16";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Genista scorpius";94;60;81;17718,624;16;"100(1)";"Helianthemum hirtum";10;7;"84-2-Genista scorpia-16";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Genista scorpius";94;60;81;17718,624;16;"100(1)";"Stipa barbata";30;27;"84-2-Genista scorpia-16";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Genista scorpius";94;60;81;17718,624;16;"100(1)";"Plantago albicans";15;23;"84-2-Genista scorpia-16";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Genista scorpius";94;60;81;17718,624;16;"100(1)";"Stipa parviflora";1;1;"84-2-Genista scorpia-16";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Genista scorpius";94;60;81;17718,624;16;"100(1)";"Hedysarum boveanum";1;1;"84-2-Genista scorpia-16";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;16;"100(1)";"Thymus zygis";25;3;"84-2-Bare-16";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;16;"100(1)";"Plantago albicans";10;14;"84-2-Bare-16";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;16;"100(1)";"Stipa barbata";10;16;"84-2-Bare-16";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;16;"100(1)";"Helianthemum hirtum";1;2;"84-2-Bare-16";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;16;"100(1)";"Matthiola fruticulosa";1;2;"84-2-Bare-16";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Genista scorpius";33;52;72;5390,9856;17;"1";"Helianthemum hirtum";30;15;"84-2-Genista scorpia-17";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Genista scorpius";33;52;72;5390,9856;17;"1";"Hedysarum boveanum";1;2;"84-2-Genista scorpia-17";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Genista scorpius";33;52;72;5390,9856;17;"1";"Helianthemum rotundifolium";1;1;"84-2-Genista scorpia-17";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Genista scorpius";33;52;72;5390,9856;17;"1";"Thymus zygis";2;2;"84-2-Genista scorpia-17";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Genista scorpius";33;52;72;5390,9856;17;"1";"Stipa barbata";25;16;"84-2-Genista scorpia-17";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Genista scorpius";33;52;72;5390,9856;17;"1";"Teucrium capitatum";15;2;"84-2-Genista scorpia-17";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Genista scorpius";33;52;72;5390,9856;17;"1";"Matthiola fruticulosa";2;2;"84-2-Genista scorpia-17";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;17;"1";"Erodium";2;1;"84-2-Bare-17";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;17;"1";"Plantago albicans";1;1;"84-2-Bare-17";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;17;"1";"Helianthemum hirtum";1;3;"84-2-Bare-17";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;17;"1";"Stipa barbata";12;11;"84-2-Bare-17";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";1;"Bare";NA;NA;NA;NA;17;"1";"Matthiola fruticulosa";1;2;"84-2-Bare-17";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Genista scorpius";64;24;50;4825,4976;18;"1";"Matthiola fruticulosa";1;1;"84-2-Genista scorpia-18";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Genista scorpius";64;24;50;4825,4976;18;"1";"Teucrium gnaphalodes";6;5;"84-2-Genista scorpia-18";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Genista scorpius";64;24;50;4825,4976;18;"1";"Stipa barbata";9;12;"84-2-Genista scorpia-18";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Genista scorpius";64;24;50;4825,4976;18;"1";"Phlomis lychnitis";9;2;"84-2-Genista scorpia-18";2;0,7485
273;"Spain";"Maestre, Fernando";"Ciempozuelos";84;2;"2016/06/07";2;"Genista scorpius";64;24;50;4825,4976;18;"1";"Erodium";1;1;"84-2-Genista scorpia-18";2;0,7485
