"ID";"COU";"RES";"SITE";"SITE_ID";"PLOT";"Date";"Microsite";"ID_Microsite";"diameter_1.cm.";"diameter_2.cm.";"canopy.area..cm2.";"Number.of.replicate";"Quadrat";"Species.within.quadrat";"Number.of.individuals";"Cover";"microsite_rep";"GRAZ";"ARIDITY.v3"
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";600;500;235500;5;NA;"Bothriochloa ischaemum";1;4;"44-2-Quercus castaneifolia-5";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";600;500;235500;5;NA;"Astragalus jolderensis";1;1;"44-2-Quercus castaneifolia-5";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";600;500;235500;5;NA;"Leontodon asperrimus";1;2;"44-2-Quercus castaneifolia-5";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;5;NA;"Echinops koelzii";1;1;"44-2-Bare-5";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;5;NA;"Teucrium polium";1;1;"44-2-Bare-5";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;5;NA;"Cotoneaster nummularius";1;2;"44-2-Bare-5";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;5;NA;"Verbascum sp.";2;25;"44-2-Bare-5";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;5;NA;"Fumana procumbens";1;1;"44-2-Bare-5";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;5;NA;"Bothriochloa ischaemum";8;45;"44-2-Bare-5";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";600;550;259050;6;NA;"Cotoneaster nummularius";1;6;"44-2-Quercus castaneifolia-6";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";600;550;259050;6;NA;"Verbascum sp.";1;2;"44-2-Quercus castaneifolia-6";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";600;550;259050;6;NA;"Convolvulus arvensis";1;1;"44-2-Quercus castaneifolia-6";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";600;550;259050;6;NA;"Bothriochloa ischaemum";1;1;"44-2-Quercus castaneifolia-6";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";600;550;259050;6;NA;"Stipa bromoides";1;3;"44-2-Quercus castaneifolia-6";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";600;550;259050;6;NA;"Verbascum sp.";1;1;"44-2-Quercus castaneifolia-6";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";600;550;259050;6;NA;"Vincetoxicum scandens";1;1;"44-2-Quercus castaneifolia-6";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";600;550;259050;6;NA;"Haplophylum";1;1;"44-2-Quercus castaneifolia-6";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";600;550;259050;6;NA;"Fumana procumbens";1;1;"44-2-Quercus castaneifolia-6";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;6;NA;"Stachys subaphylla";1;1;"44-2-Bare-6";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;6;NA;"Verbascum sp.";3;28;"44-2-Bare-6";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;6;NA;"Cotoneaster nummularius";1;2;"44-2-Bare-6";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;6;NA;"Teucrium polium";1;1;"44-2-Bare-6";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;6;NA;"Bothriochloa ischaemum";6;34;"44-2-Bare-6";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;6;NA;"Thymus transcaspicus";1;1;"44-2-Bare-6";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;6;NA;"Dactylis glomerata";1;1;"44-2-Bare-6";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;6;NA;"Tragopogon graminifolius";1;1;"44-2-Bare-6";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;6;NA;"Centaurea virgata";1;2;"44-2-Bare-6";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;6;NA;"Rosa canina";1;1;"44-2-Bare-6";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;6;NA;"Astragalus jolderensis";1;1;"44-2-Bare-6";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";145;130;14797,25;7;NA;"Cotoneaster nummularius";1;10;"44-2-Quercus castaneifolia-7";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";145;130;14797,25;7;NA;"Stachys subaphylla";1;22;"44-2-Quercus castaneifolia-7";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";145;130;14797,25;7;NA;"Thymus transcaspicus";1;5;"44-2-Quercus castaneifolia-7";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";145;130;14797,25;7;NA;"Verbascum sp.";2;16;"44-2-Quercus castaneifolia-7";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";145;130;14797,25;7;NA;"Stipa bromoides";1;7;"44-2-Quercus castaneifolia-7";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;7;NA;"Verbascum sp.";2;16;"44-2-Bare-7";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;7;NA;"Stipa bromoides";2;15;"44-2-Bare-7";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;7;NA;"Onobrychis melano";1;2;"44-2-Bare-7";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";180;340;48042;8;NA;"Verbascum sp.";1;3;"44-2-Quercus castaneifolia-8";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";180;340;48042;8;NA;"Bromus tectorum";1;1;"44-2-Quercus castaneifolia-8";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";180;340;48042;8;NA;"Dactylis glomerata";1;2;"44-2-Quercus castaneifolia-8";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";180;340;48042;8;NA;"Rochelia disperma";1;3;"44-2-Quercus castaneifolia-8";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";180;340;48042;8;NA;"Tragopogon graminifolius";1;3;"44-2-Quercus castaneifolia-8";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";180;340;48042;8;NA;"Bothriochloa ischaemum";1;2;"44-2-Quercus castaneifolia-8";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;8;NA;"Thymus transcaspicus";1;2;"44-2-Bare-8";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";1300;1120;1142960;9;NA;"Dracocephalum kotschyi";1;2;"44-2-Quercus castaneifolia-9";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";1300;1120;1142960;9;NA;"Centaurea virgata";1;2;"44-2-Quercus castaneifolia-9";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";1300;1120;1142960;9;NA;"Bothriochloa ischaemum";1;5;"44-2-Quercus castaneifolia-9";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";1300;1120;1142960;9;NA;"Cotoneaster nummularius";1;1;"44-2-Quercus castaneifolia-9";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";1300;1120;1142960;9;NA;"Vincetoxicum scandens";1;1;"44-2-Quercus castaneifolia-9";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";1300;1120;1142960;9;NA;"Verbascum sp.";1;5;"44-2-Quercus castaneifolia-9";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";1300;1120;1142960;9;NA;"Cynodon dactylon";1;1;"44-2-Quercus castaneifolia-9";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";1300;1120;1142960;9;NA;"Ziziphora clinopodioides";1;1;"44-2-Quercus castaneifolia-9";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";1300;1120;1142960;9;NA;"Thymus transcaspicus";1;1;"44-2-Quercus castaneifolia-9";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";1300;1120;1142960;9;NA;"Tragopogon graminifolius";1;1;"44-2-Quercus castaneifolia-9";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";1300;1120;1142960;9;NA;"Stipa bromoides";1;1;"44-2-Quercus castaneifolia-9";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";1300;1120;1142960;9;NA;"Juniperus communis";1;3;"44-2-Quercus castaneifolia-9";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;9;NA;"Fumana procumbens";1;7;"44-2-Bare-9";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;9;NA;"Teucrium polium";1;5;"44-2-Bare-9";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;9;NA;"Bothriochloa ischaemum";1;5;"44-2-Bare-9";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;9;NA;"Hypericum scabrum";1;1;"44-2-Bare-9";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;9;NA;"Cotoneaster nummularius";1;2;"44-2-Bare-9";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;9;NA;"Vincetoxicum scandens";1;1;"44-2-Bare-9";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;9;NA;"Verbascum sp.";3;29;"44-2-Bare-9";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;9;NA;"Centaurea virgata";1;2;"44-2-Bare-9";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;9;NA;"Stachys subaphylla";1;1;"44-2-Bare-9";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;9;NA;"Stipa arabica";1;1;"44-2-Bare-9";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;9;NA;"Stipa bromoides";2;11;"44-2-Bare-9";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;9;NA;"Convolvolus comotados";1;1;"44-2-Bare-9";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;9;NA;"Dactylis glomerata";1;6;"44-2-Bare-9";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";500;470;184475;10;NA;"Bufonia oliveriana";1;1;"44-2-Quercus castaneifolia-10";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";500;470;184475;10;NA;"Dracocephalum kotschyi";1;1;"44-2-Quercus castaneifolia-10";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";500;470;184475;10;NA;"Cotoneaster nummularius";1;4;"44-2-Quercus castaneifolia-10";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";500;470;184475;10;NA;"Vincetoxicum scandens";1;2;"44-2-Quercus castaneifolia-10";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";500;470;184475;10;NA;"Stachys subaphylla";1;4;"44-2-Quercus castaneifolia-10";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";500;470;184475;10;NA;"Tragopogon graminifolius";5;50;"44-2-Quercus castaneifolia-10";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";500;470;184475;10;NA;"Centaurea virgata";1;2;"44-2-Quercus castaneifolia-10";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";500;470;184475;10;NA;"Verbascum sp.";1;1;"44-2-Quercus castaneifolia-10";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";500;470;184475;10;NA;"Dactylis glomerata";1;3;"44-2-Quercus castaneifolia-10";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";500;470;184475;10;NA;"Stipa bromoides";3;27;"44-2-Quercus castaneifolia-10";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";500;470;184475;10;NA;"Hypericum scabrum";1;2;"44-2-Quercus castaneifolia-10";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";500;470;184475;10;NA;"Acinos graveolens";1;1;"44-2-Quercus castaneifolia-10";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;10;NA;"Stipa bromoides";2;10;"44-2-Bare-10";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;10;NA;"Astragalus jolderensis";1;2;"44-2-Bare-10";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;10;NA;"Bothriochloa ischaemum";1;2;"44-2-Bare-10";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;10;NA;"Fumana procumbens";3;30;"44-2-Bare-10";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;10;NA;"Ziziphora clinopodioides";1;1;"44-2-Bare-10";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;10;NA;"Stachys inflata";1;1;"44-2-Bare-10";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;10;NA;"Teucrium polium";1;3;"44-2-Bare-10";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;10;NA;"Centaurea virgata";1;5;"44-2-Bare-10";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;10;NA;"Verbascum sp.";2;15;"44-2-Bare-10";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;10;NA;"Stipa bromoides";1;7;"44-2-Bare-10";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;10;NA;"Acinos graveolens";1;2;"44-2-Bare-10";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";230;210;37915,5;11;NA;"Dactylis glomerata";1;5;"44-2-Quercus castaneifolia-11";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";NA;NA;NA;11;NA;"Stipa bromoides";4;30;"44-2-Quercus castaneifolia-11";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";NA;NA;NA;11;NA;"Verbascum sp.";1;2;"44-2-Quercus castaneifolia-11";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";NA;NA;NA;11;NA;"Vincetoxicum scandens";1;1;"44-2-Quercus castaneifolia-11";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";NA;NA;NA;11;NA;"Viola odorata";1;2;"44-2-Quercus castaneifolia-11";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";NA;NA;NA;11;NA;"Cotoneaster nummularius";NA;4;"44-2-Quercus castaneifolia-11";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";NA;NA;NA;11;NA;"Centaurea virgata";1;3;"44-2-Quercus castaneifolia-11";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;11;NA;"Amygdalus spinosissima";1;5;"44-2-Bare-11";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;11;NA;"Stipa bromoides";4;22;"44-2-Bare-11";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;11;NA;"Verbascum sp.";1;10;"44-2-Bare-11";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;11;NA;"Acinos graveolens";1;4;"44-2-Bare-11";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";500;500;196250;12;NA;"Centaurea virgata";1;2;"44-2-Quercus castaneifolia-12";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";500;500;196250;12;NA;"Stipa bromoides";1;4;"44-2-Quercus castaneifolia-12";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";500;500;196250;12;NA;"Acinos graveolens";1;2;"44-2-Quercus castaneifolia-12";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";500;500;196250;12;NA;"Hypericum scabrum";1;1;"44-2-Quercus castaneifolia-12";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";500;500;196250;12;NA;"Artemisia scoparia";1;1;"44-2-Quercus castaneifolia-12";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;12;NA;"Teucrium polium";1;5;"44-2-Bare-12";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;12;NA;"Fumana procumbens";1;7;"44-2-Bare-12";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;12;NA;"Artemisia scoparia";1;1;"44-2-Bare-12";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;12;NA;"Acinos graveolens";1;2;"44-2-Bare-12";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;12;NA;"Stipa bromoides";1;2;"44-2-Bare-12";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;12;NA;"Ziziphora clinopodioides";1;1;"44-2-Bare-12";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;12;NA;"Verbascum sp.";1;2;"44-2-Bare-12";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";240;270;50868;13;NA;"Centaurea virgata";1;2;"44-2-Quercus castaneifolia-13";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";240;270;50868;13;NA;"Tragopogon graminifolius";1;1;"44-2-Quercus castaneifolia-13";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";240;270;50868;13;NA;"Carex halleriana";1;1;"44-2-Quercus castaneifolia-13";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";240;270;50868;13;NA;"Thymus transcaspicus";1;1;"44-2-Quercus castaneifolia-13";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;13;NA;"Cousinia stahliana";1;7;"44-2-Bare-13";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;13;NA;"Ziziphora clinopodioides";1;1;"44-2-Bare-13";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;13;NA;"Carex halleriana";1;1;"44-2-Bare-13";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;13;NA;"Fumana procumbens";1;1;"44-2-Bare-13";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";240;200;37680;14;NA;"Dactylis glomerata";1;1;"44-2-Quercus castaneifolia-14";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";240;200;37680;14;NA;"Thymus transcaspicus";1;2;"44-2-Quercus castaneifolia-14";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";240;200;37680;14;NA;"Centaurea virgata";1;3;"44-2-Quercus castaneifolia-14";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";240;200;37680;14;NA;"Verbascum sp.";1;1;"44-2-Quercus castaneifolia-14";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;14;NA;"Stipa bromoides";1;1;"44-2-Bare-14";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;14;NA;"Cousinia stahliana";1;2;"44-2-Bare-14";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";1;"Bare";NA;NA;NA;14;NA;"Verbascum sp.";1;2;"44-2-Bare-14";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";420;400;131880;15;NA;"Thymus transcaspicus";NA;2;"44-2-Quercus castaneifolia-15";2;0,7968
145;"Iran";"Farzam, Mohammad (Jankju)";"Darkesh";44;2;"19/06/2016";2;"Quercus castaneifolia";420;400;131880;15;NA;"Teucrium polium";1;1;"44-2-Quercus castaneifolia-15";2;0,7968
